nohup: ignoring input
Loading files from: ../data/training_set/*/*.jpg
Image Shape: (256, 256, 3) | Generator Latent Dimension: 300 | Discriminator Latent Dimension: 200
WARNING:tensorflow:No training configuration found in save file, so the model was *not* compiled. Compile it manually.
Starting Training:
7689,0.195,0.139,0.257,794,
7690,0.171,0.153,0.241,796,
7691,0.183,0.131,0.242,798,
7692,0.180,0.139,0.261,801,
7693,0.190,0.140,0.293,803,
7694,0.175,0.144,0.274,805,
7695,0.188,0.163,0.240,807,
7696,0.180,0.140,0.248,810,
7697,0.177,0.130,0.307,812,
7698,0.150,0.168,0.279,814,
7699,0.195,0.129,0.257,817,
7700,0.186,0.111,0.260,819,
7701,0.166,0.133,0.262,821,
7702,0.155,0.116,0.253,824,
7703,0.185,0.143,0.266,826,
7704,0.210,0.131,0.329,828,
7705,0.172,0.119,0.295,831,
7706,0.187,0.183,0.242,833,
7707,0.184,0.111,0.303,835,
7708,0.172,0.165,0.315,837,
7709,0.155,0.119,0.256,840,
7710,0.173,0.134,0.305,842,
7711,0.192,0.141,0.321,844,
7712,0.200,0.132,0.254,847,
7713,0.180,0.115,0.243,849,
7714,0.182,0.137,0.246,851,
7715,0.162,0.143,0.240,854,
7716,0.168,0.143,0.249,856,
7717,0.179,0.156,0.240,858,
7718,0.170,0.140,0.312,860,
7719,0.176,0.116,0.317,863,
7720,0.206,0.151,0.253,865,
7721,0.204,0.137,0.243,867,
7722,0.180,0.155,0.248,870,
7723,0.170,0.123,0.247,872,
7724,0.208,0.134,0.254,874,
7725,0.174,0.140,0.227,877,
7726,0.197,0.121,0.243,879,
7727,0.188,0.152,0.259,881,
7728,0.178,0.109,0.278,884,
7729,0.165,0.160,0.233,886,
7730,0.171,0.127,0.254,888,
7731,0.186,0.146,0.244,891,
7732,0.196,0.140,0.241,893,
7733,0.148,0.135,0.265,895,
7734,0.167,0.140,0.256,898,
7735,0.190,0.151,0.261,900,
7736,0.175,0.120,0.271,902,
7737,0.187,0.150,0.255,905,
7738,0.181,0.136,0.243,907,
7739,0.159,0.120,0.238,909,
7740,0.181,0.144,0.230,911,
7741,0.212,0.183,0.235,914,
7742,0.184,0.146,0.250,916,
7743,0.184,0.134,0.218,918,
7744,0.165,0.133,0.286,921,
7745,0.175,0.159,0.217,923,
7746,0.318,0.138,0.278,925,
7747,0.180,0.123,0.259,927,
7748,0.213,0.095,0.303,930,
7749,0.172,0.115,0.250,932,
7750,0.180,0.131,0.274,934,
7751,0.184,0.145,0.261,937,
7752,0.169,0.120,0.276,939,
7753,0.191,0.129,0.230,941,
7754,0.366,0.139,0.310,943,
7755,0.193,0.113,0.287,946,
7756,0.192,0.138,0.253,948,
7757,0.185,0.157,0.272,950,
7758,0.182,0.130,0.316,953,
7759,0.221,0.118,0.301,955,
7760,0.245,0.198,0.209,957,
7761,0.187,0.145,0.274,959,
7762,0.223,0.133,0.293,962,
7763,0.194,0.112,0.293,964,
7764,0.194,0.115,0.243,966,
7765,0.194,0.107,0.292,969,
7766,0.142,0.197,0.285,971,
7767,0.163,0.165,0.286,973,
7768,0.185,0.147,0.239,976,
7769,0.194,0.131,0.309,978,
7770,0.198,0.135,0.261,980,
7771,0.147,0.165,0.247,982,
7772,0.229,0.160,0.301,985,
7773,0.207,0.133,0.289,987,
7774,0.164,0.131,0.287,989,
7775,0.180,0.130,0.260,992,
7776,0.205,0.165,0.274,994,
7777,0.205,0.114,0.259,996,
7778,0.183,0.136,0.259,998,
7779,0.174,0.183,0.277,1001,
7780,0.178,0.112,0.266,1003,
7781,0.188,0.102,0.295,1005,
7782,0.174,0.106,0.254,1008,
7783,0.196,0.137,0.274,1010,
7784,0.183,0.176,0.255,1012,
7785,0.196,0.127,0.286,1014,
7786,0.182,0.127,0.306,1017,
7787,0.195,0.136,0.270,1019,
7788,0.182,0.119,0.245,1021,
7789,0.182,0.126,0.283,1024,
7790,0.246,0.167,0.260,1026,
7791,0.261,0.145,0.284,1028,
7792,0.193,0.117,0.266,1030,
7793,0.181,0.147,0.269,1033,
7794,0.180,0.179,0.334,1035,
7795,0.187,0.146,0.268,1037,
7796,0.180,0.114,0.256,1040,
7797,0.183,0.156,0.285,1042,
7798,0.188,0.124,0.265,1044,
7799,0.195,0.130,0.476,1046,
7800,0.186,0.136,0.295,1049,
7801,0.212,0.108,0.274,1051,
7802,0.188,0.169,0.275,1053,
7803,0.155,0.158,0.264,1056,
7804,0.177,0.120,0.280,1058,
7805,0.215,0.159,0.256,1060,
7806,0.223,0.177,0.296,1062,
7807,0.173,0.165,0.235,1065,
7808,0.192,0.134,0.249,1067,
7809,0.164,0.168,0.367,1069,
7810,0.156,0.120,0.218,1072,
7811,0.185,0.141,0.222,1074,
7812,0.168,0.132,0.319,1076,
7813,0.177,0.137,0.228,1078,
7814,0.185,0.153,0.303,1081,
7815,0.203,0.121,0.261,1083,
7816,0.186,0.133,0.297,1085,
7817,0.199,0.137,0.240,1088,
7818,0.207,0.133,0.250,1090,
7819,0.161,0.138,0.260,1092,
7820,0.148,0.151,0.266,1094,
7821,0.187,0.167,0.321,1097,
7822,0.175,0.137,0.296,1099,
7823,0.342,0.175,0.281,1101,
7824,0.225,0.125,0.271,1104,
7825,0.185,0.192,0.241,1106,
7826,0.196,0.126,0.251,1108,
7827,0.163,0.129,0.252,1110,
7828,0.221,0.174,0.247,1113,
7829,0.171,0.131,0.253,1115,
7830,0.178,0.142,0.263,1117,
7831,0.191,0.136,0.259,1120,
7832,0.160,0.126,0.265,1122,
7833,0.219,0.160,0.281,1124,
7834,0.200,0.154,0.266,1126,
7835,0.187,0.107,0.312,1129,
7836,0.163,0.124,0.283,1131,
7837,0.171,0.153,0.312,1133,
7838,0.210,0.133,0.252,1136,
7839,0.181,0.143,0.228,1138,
7840,0.172,0.147,0.265,1140,
7841,0.182,0.138,0.235,1142,
7842,0.199,0.113,0.250,1145,
7843,0.184,0.154,0.253,1147,
7844,0.197,0.172,0.312,1149,
7845,0.177,0.128,0.251,1152,
7846,0.220,0.130,0.246,1154,
7847,0.188,0.135,0.289,1156,
7848,0.175,0.103,0.259,1158,
7849,0.204,0.113,0.280,1161,
7850,0.178,0.152,0.282,1163,
7851,0.186,0.183,0.245,1165,
7852,0.215,0.137,0.256,1168,
7853,0.179,0.113,0.285,1170,
7854,0.174,0.170,0.264,1172,
7855,0.182,0.129,0.241,1175,
7856,0.193,0.165,0.252,1177,
7857,0.147,0.157,0.286,1179,
7858,0.209,0.197,0.254,1181,
7859,0.175,0.139,0.269,1184,
7860,0.164,0.182,0.247,1186,
7861,0.201,0.133,0.244,1188,
7862,0.162,0.106,0.300,1191,
7863,0.175,0.137,0.309,1193,
7864,0.196,0.117,0.264,1195,
7865,0.196,0.150,0.251,1197,
7866,0.164,0.166,0.251,1200,
7867,0.186,0.138,0.279,1202,
7868,0.211,0.183,0.263,1204,
7869,0.158,0.164,0.244,1207,
7870,0.193,0.114,0.270,1209,
7871,0.155,0.211,0.278,1211,
7872,0.192,0.102,0.265,1213,
7873,0.198,0.140,0.261,1216,
7874,0.208,0.192,0.262,1218,
7875,0.183,0.109,0.245,1220,
7876,0.180,0.132,0.251,1223,
7877,0.209,0.131,0.289,1225,
7878,0.178,0.134,0.238,1227,
7879,0.200,0.167,0.276,1229,
7880,0.179,0.137,0.239,1232,
7881,0.179,0.133,0.282,1234,
7882,0.186,0.132,0.244,1236,
7883,0.179,0.124,0.237,1239,
7884,0.183,0.147,0.250,1241,
7885,0.186,0.138,0.272,1243,
7886,0.198,0.139,0.269,1245,
7887,0.185,0.158,0.217,1248,
7888,0.171,0.157,0.232,1250,
7889,0.159,0.151,0.233,1252,
7890,0.178,0.144,0.263,1255,
7891,0.190,0.144,0.248,1257,
7892,0.153,0.180,0.242,1259,
7893,0.175,0.137,0.265,1261,
7894,0.155,0.174,0.218,1264,
7895,0.205,0.120,0.238,1266,
7896,0.206,0.123,0.247,1268,
7897,0.184,0.123,0.283,1271,
7898,0.144,0.171,0.297,1273,
7899,0.197,0.122,0.247,1275,
7900,0.195,0.145,0.254,1277,
7901,0.188,0.152,0.260,1280,
7902,0.170,0.134,0.222,1282,
7903,0.195,0.124,0.260,1284,
7904,0.177,0.140,0.252,1287,
7905,0.186,0.123,0.305,1289,
7906,0.167,0.146,0.243,1291,
7907,0.319,0.127,0.299,1294,
7908,0.174,0.144,0.332,1296,
7909,0.229,0.116,0.223,1298,
7910,0.193,0.153,0.267,1300,
7911,0.213,0.159,0.270,1303,
7912,0.172,0.138,0.247,1305,
7913,0.144,0.134,0.297,1307,
7914,0.185,0.146,0.227,1310,
7915,0.174,0.143,0.263,1312,
7916,0.188,0.161,0.248,1314,
7917,0.204,0.122,0.278,1316,
7918,0.199,0.156,0.243,1319,
7919,0.189,0.124,0.284,1321,
7920,0.177,0.143,0.258,1323,
7921,0.200,0.138,0.324,1326,
7922,0.163,0.127,0.268,1328,
7923,0.183,0.139,0.260,1330,
7924,0.202,0.119,0.221,1332,
7925,0.189,0.124,0.278,1335,
7926,0.169,0.132,0.264,1337,
7927,0.193,0.150,0.242,1339,
7928,0.182,0.157,0.257,1342,
7929,0.161,0.133,0.280,1344,
7930,0.186,0.118,0.269,1346,
7931,0.196,0.155,0.258,1348,
7932,0.163,0.141,0.285,1351,
7933,0.209,0.108,0.267,1353,
7934,0.181,0.128,0.230,1355,
7935,0.194,0.129,0.234,1358,
7936,0.199,0.118,0.237,1360,
7937,0.191,0.117,0.240,1362,
7938,0.191,0.136,0.239,1365,
7939,0.168,0.130,0.284,1367,
7940,0.145,0.113,0.274,1369,
7941,0.212,0.124,0.270,1371,
7942,0.166,0.147,0.251,1374,
7943,0.193,0.142,0.231,1376,
7944,0.187,0.141,0.250,1378,
7945,0.189,0.119,0.244,1381,
7946,0.192,0.154,0.245,1383,
7947,0.218,0.150,0.251,1385,
7948,0.206,0.108,0.243,1387,
7949,0.195,0.138,0.247,1390,
7950,0.185,0.153,0.249,1392,
7951,0.195,0.113,0.277,1394,
7952,0.170,0.197,0.281,1397,
7953,0.175,0.132,0.296,1399,
7954,0.143,0.146,0.306,1401,
7955,0.190,0.135,0.226,1403,
7956,0.194,0.147,0.233,1406,
7957,0.214,0.131,0.264,1408,
7958,0.185,0.209,0.251,1410,
7959,0.167,0.131,0.234,1413,
7960,0.205,0.119,0.283,1415,
7961,0.198,0.132,0.246,1417,
7962,0.194,0.153,0.239,1419,
7963,0.189,0.136,0.259,1422,
7964,0.167,0.134,0.238,1424,
7965,0.151,0.180,0.246,1426,
7966,0.213,0.144,0.249,1429,
7967,0.184,0.112,0.251,1431,
7968,0.177,0.119,0.271,1433,
7969,0.190,0.123,0.284,1435,
7970,0.197,0.162,0.237,1438,
7971,0.187,0.153,0.273,1440,
7972,0.152,0.156,0.245,1442,
7973,0.150,0.154,0.221,1445,
7974,0.169,0.130,0.269,1447,
7975,0.206,0.127,0.251,1449,
7976,0.167,0.112,0.248,1452,
7977,0.175,0.114,0.266,1454,
7978,0.212,0.139,0.292,1456,
7979,0.197,0.115,0.252,1458,
7980,0.185,0.113,0.237,1461,
7981,0.188,0.191,0.277,1463,
7982,0.185,0.114,0.274,1465,
7983,0.190,0.153,0.232,1468,
7984,0.156,0.124,0.300,1470,
7985,0.190,0.152,0.317,1472,
7986,0.213,0.130,0.241,1474,
7987,0.189,0.131,0.261,1477,
7988,0.183,0.151,0.287,1479,
7989,0.195,0.139,0.244,1481,
7990,0.208,0.110,0.267,1484,
7991,0.181,0.140,0.317,1486,
7992,0.222,0.119,0.216,1488,
7993,0.171,0.134,0.219,1490,
7994,0.181,0.142,0.263,1493,
7995,0.189,0.117,0.241,1495,
7996,0.175,0.106,0.255,1497,
7997,0.187,0.203,0.220,1500,
7998,0.210,0.134,0.255,1502,
7999,0.147,0.132,0.297,1504,
8000,0.173,0.133,0.264,1506,
8001,0.182,0.146,0.239,1509,
8002,0.180,0.141,0.133,1511,
8003,0.173,0.152,0.235,1513,
8004,0.219,0.122,0.253,1516,
8005,0.180,0.109,0.261,1518,
8006,0.180,0.140,0.232,1520,
8007,0.178,0.133,0.258,1522,
8008,0.190,0.151,0.219,1525,
8009,0.150,0.142,0.237,1527,
8010,0.168,0.125,0.314,1529,
8011,0.205,0.155,0.262,1532,
8012,0.204,0.096,0.281,1534,
8013,0.215,0.153,0.249,1536,
8014,0.199,0.141,0.310,1538,
8015,0.169,0.131,0.366,1541,
8016,0.215,0.131,0.278,1543,
8017,0.171,0.108,0.318,1545,
8018,0.224,0.139,0.306,1548,
8019,0.197,0.141,0.255,1550,
8020,0.189,0.172,0.278,1552,
8021,0.191,0.128,0.291,1554,
8022,0.176,0.142,0.280,1557,
8023,0.186,0.133,0.365,1559,
8024,0.164,0.137,0.260,1561,
8025,0.191,0.121,0.256,1564,
8026,0.211,0.151,0.257,1566,
8027,0.187,0.109,0.247,1568,
8028,0.174,0.139,0.226,1570,
8029,0.153,0.137,0.275,1573,
8030,0.195,0.148,0.319,1575,
8031,0.216,0.136,0.245,1577,
8032,0.180,0.204,0.241,1580,
8033,0.213,0.154,0.356,1582,
8034,0.161,0.148,0.257,1584,
8035,0.182,0.137,0.290,1586,
8036,0.184,0.129,0.310,1589,
8037,0.165,0.145,0.279,1591,
8038,0.199,0.120,0.243,1593,
8039,0.163,0.182,0.269,1596,
8040,0.191,0.158,0.302,1598,
8041,0.278,0.120,0.285,1600,
8042,0.194,0.136,0.260,1602,
8043,0.188,0.153,0.264,1605,
8044,0.156,0.148,0.211,1607,
8045,0.205,0.123,0.308,1609,
8046,0.194,0.125,0.250,1612,
8047,0.203,0.168,0.290,1614,
8048,0.193,0.150,0.338,1616,
8049,0.203,0.127,0.382,1618,
8050,0.197,0.137,0.810,1621,
8051,0.220,0.115,1.154,1623,
8052,0.230,0.156,0.814,1625,
8053,0.192,0.147,0.503,1628,
8054,0.200,0.144,0.511,1630,
8055,0.185,0.125,0.333,1632,
8056,0.198,0.107,0.293,1634,
8057,0.177,0.117,0.532,1637,
8058,0.192,0.146,0.502,1639,
8059,0.199,0.124,0.600,1641,
8060,0.196,0.115,0.389,1644,
8061,0.170,0.120,0.350,1646,
8062,0.169,0.137,0.379,1648,
8063,0.178,0.143,0.540,1651,
8064,0.190,0.132,0.528,1653,
8065,0.208,0.140,0.336,1655,
8066,0.196,0.151,0.476,1657,
8067,0.185,0.163,0.288,1660,
8068,0.198,0.109,0.403,1662,
8069,0.174,0.128,0.366,1664,
8070,0.173,0.110,0.491,1667,
8071,0.178,0.138,0.285,1669,
8072,0.168,0.143,0.325,1671,
8073,0.166,0.119,0.295,1673,
8074,0.185,0.131,0.397,1676,
8075,0.168,0.120,0.300,1678,
8076,0.154,0.167,0.403,1680,
